"","id_student","dataplus","dualpane","forumng","glossary","homepage","htmlactivity","oucollaborate","oucontent","ouwiki","page","questionnaire","quiz","repeatactivity","resource","subpage","url","CMA","TMA","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","date_registration.x","date_unregistration.x","date_registration.y","date_unregistration.y"
"390",553813,NA,NA,1.90909090909091,NA,2.87931034482759,NA,NA,10.140350877193,NA,NA,NA,9.45360824742268,NA,1.3,2.41666666666667,1,73.8571428571429,85,"M","West Midlands Region","Lower Than A Level","40-50%","0-35",1,60,"N","Pass",-74,NA,-74,NA
"391",554063,2,2,2.36875,NA,4.15447154471545,1.75,1.66666666666667,5.1525974025974,1,1.66666666666667,1.5,9.67777777777778,NA,1.07692307692308,1.51476793248945,1.2,88.7142857142857,95.2,"M","Wales","A Level or Equivalent","80-90%","0-35",0,180,"Y","Distinction",-23,NA,-23,NA
"392",554525,5,1,2.62025316455696,NA,3.05309734513274,1.16666666666667,NA,8.3859649122807,1.33333333333333,1,1.375,10.7764705882353,NA,1.25,1.90131578947368,1.3,87.7142857142857,69.2,"M","South West Region","A Level or Equivalent","90-100%","35-55",0,60,"N","Pass",-109,NA,-109,NA
"393",555049,1.85714285714286,1,3.19138755980861,10,3.49152542372881,2,1,6.02601156069364,6.2,1,1.4,11.6178861788618,NA,1.09677419354839,1.71641791044776,1.33333333333333,90.2857142857143,87.8,"M","South Region","Lower Than A Level","60-70%","0-35",0,120,"N","Distinction",-142,NA,-142,NA
"394",555827,NA,NA,2.3,NA,2.08695652173913,1.33333333333333,NA,2.86046511627907,NA,1,NA,2.66666666666667,NA,1.15384615384615,1.33333333333333,1,NA,81,"M","Yorkshire Region","Lower Than A Level","10-20","0-35",0,60,"N","Fail",-114,NA,-114,NA
"395",556126,NA,NA,2.57446808510638,NA,4.07843137254902,1,1.71428571428571,8.36551724137931,NA,2.8,NA,13.2258064516129,NA,1.21739130434783,2.22641509433962,1.69230769230769,77.1428571428571,77.2,"M","London Region","A Level or Equivalent","80-90%","35-55",2,60,"Y","Pass",-115,NA,-115,NA
"396",557085,2.8,2,2.34763948497854,1,6.76388888888889,1.33333333333333,1.4,7.14285714285714,2.4,3,1.18181818181818,19.530303030303,NA,1.07407407407407,1.76357827476038,1.41463414634146,100,89.6,"F","Yorkshire Region","Lower Than A Level","20-30%","35-55",0,120,"N","Distinction",-18,NA,-18,NA
"397",557290,NA,NA,3.4468085106383,NA,4.0650406504065,1.25,1.15384615384615,3.59514170040486,1.625,1,1,14.575,NA,1.03703703703704,1.46285714285714,1.05555555555556,80.2857142857143,71.4,"M","South East Region","Lower Than A Level","0-10%","35-55",1,90,"N","Pass",-87,NA,-87,NA
"398",557792,NA,NA,2.21428571428571,NA,4.5,1,NA,4.27272727272727,1.33333333333333,1,NA,1,NA,1.2,2.52631578947368,1.33333333333333,NA,60,"M","South Region","Lower Than A Level","50-60%","0-35",1,60,"N","Withdrawn",-65,38,-65,38
"399",557830,NA,NA,3.35135135135135,NA,4.74074074074074,1.75,1.16666666666667,4.18181818181818,2.875,1,NA,7.41176470588235,NA,1.43478260869565,1.56410256410256,1.11111111111111,50,86,"M","North Western Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Fail",-17,NA,-17,NA
"400",558044,2.5,1,2.56796116504854,NA,2.91975308641975,1.22222222222222,1.22222222222222,3.68436578171091,2.28571428571429,1.13333333333333,1.11428571428571,6.04651162790698,NA,1.28846153846154,1.37264150943396,1.08,92.2857142857143,93.8,"M","North Region","Lower Than A Level","","0-35",0,90,"N","Distinction",-37,NA,-37,NA
"401",558342,NA,NA,3.20833333333333,NA,4.42105263157895,1,NA,3.45714285714286,5,1,1.5,2.33333333333333,NA,1.375,1.5,1.14285714285714,NA,58,"M","Yorkshire Region","Lower Than A Level","40-50%","0-35",0,120,"N","Fail",-23,NA,-23,NA
"402",558764,NA,NA,2.16352201257862,NA,4.13541666666667,1.4,2.09090909090909,7.09633027522936,2.66666666666667,1,1.57142857142857,11.5301204819277,NA,1.25,1.61538461538462,1.52173913043478,69.8571428571429,84,"M","East Midlands Region","Lower Than A Level","10-20","0-35",0,60,"N","Pass",-10,NA,-10,NA
"403",560047,2.66666666666667,2,2.08571428571429,NA,2.59047619047619,1.5,2,11.7305699481865,2.6,1.5,1.08333333333333,12.075,NA,1.08333333333333,1.5531914893617,1.48148148148148,85.1428571428571,81.6,"M","East Anglian Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass",-79,NA,-79,NA
"404",560459,NA,NA,4.58620689655172,NA,3.45652173913043,1,2.42857142857143,6.73684210526316,1,1,1.25,13.125,NA,1.27272727272727,1.6,1.3,55,31,"M","London Region","A Level or Equivalent","30-40%","0-35",1,60,"Y","Withdrawn",-10,12,-10,12
"405",560645,7,1,3.25870646766169,NA,5.0390625,1.4,1.2,7.10591900311526,3.92307692307692,1.33333333333333,1.05,7.27027027027027,NA,1.22222222222222,1.83011583011583,1.32432432432432,80.1428571428571,86.8,"M","Scotland","HE Qualification","","0-35",0,60,"N","Pass",-113,NA,-113,NA
"406",560765,NA,NA,3.65734265734266,NA,6.16666666666667,1.14285714285714,1.75,5,3.41666666666667,1.33333333333333,1.5,5.1,NA,1.17647058823529,1.71830985915493,1.1,NA,78,"M","East Midlands Region","Lower Than A Level","20-30%","35-55",1,120,"Y","Withdrawn",-25,48,-25,48
"407",561231,2.8,1,4.72,NA,4.81372549019608,1,1,6.90816326530612,3.2,1.14285714285714,1,14.6338028169014,NA,1.12903225806452,1.87564766839378,1.2258064516129,92.5714285714286,78.6,"F","North Western Region","Lower Than A Level","0-10%","0-35",0,60,"N","Pass",-45,NA,-45,NA
"408",562064,1,NA,1.33333333333333,NA,4,NA,1,4.37086092715232,NA,1,NA,9.58666666666667,NA,1.0625,1.76344086021505,1.3,75.7142857142857,61.6666666666667,"F","North Western Region","A Level or Equivalent","50-60%","0-35",1,120,"N","Pass",-22,NA,-22,NA
"409",562754,NA,NA,2.20909090909091,NA,3.55434782608696,1.33333333333333,2,3.95454545454545,3.2,1,NA,11.9642857142857,NA,1.05,1.36842105263158,1.2,76.1428571428571,61.2,"M","East Anglian Region","A Level or Equivalent","60-70%","0-35",0,150,"N","Pass",-153,NA,-153,NA
"410",562990,NA,NA,1.875,NA,3.16216216216216,1,NA,5.05309734513274,3.66666666666667,NA,NA,10.2535211267606,NA,1.5,1.62857142857143,1.66666666666667,68.5714285714286,58.75,"M","East Anglian Region","A Level or Equivalent","30-40%","0-35",0,150,"N","Pass",-155,NA,-155,NA
"411",563108,NA,1,2.22222222222222,NA,2.38888888888889,1.125,NA,4.45360824742268,1.5,1,NA,11.7083333333333,NA,1.4,1.49397590361446,1.53846153846154,76.1428571428571,86,"F","East Anglian Region","Lower Than A Level","60-70%","35-55",0,60,"N","Pass",-53,NA,-53,NA
"412",563414,2.75,1,2.13939393939394,NA,4.83928571428571,1.375,1.36170212765957,5.54838709677419,2.69565217391304,1.14285714285714,1.15,10.3193277310924,NA,1.10810810810811,1.5551724137931,1.26315789473684,85,81.2,"M","East Midlands Region","Lower Than A Level","90-100%","0-35",0,60,"N","Pass",-115,NA,-115,NA
"413",564243,2.5,1,3.06024096385542,2.72727272727273,2.78313253012048,1.33333333333333,1.57142857142857,8.0446735395189,2.77777777777778,1.28571428571429,1.14285714285714,10.1623376623377,NA,1.27777777777778,1.56716417910448,1.16666666666667,83,81.2,"M","North Western Region","Lower Than A Level","50-60%","0-35",0,90,"N","Pass",-7,NA,-7,NA
"414",564617,5,NA,3.15384615384615,NA,7.76153846153846,1.66666666666667,2.33333333333333,7.79784366576819,3.24,1.28571428571429,1.18181818181818,10.6,NA,1.41666666666667,1.95471698113208,1.28571428571429,71.1428571428571,73.4,"F","East Anglian Region","Lower Than A Level","20-30%","35-55",0,60,"N","Fail",-7,NA,-7,NA
"415",564770,NA,NA,3.5,NA,4,NA,NA,10.5333333333333,NA,NA,NA,1,NA,1.15384615384615,2,1,NA,81,"M","South West Region","Lower Than A Level","70-80%","0-35",2,90,"N","Fail",-115,NA,-115,NA
"416",564821,NA,NA,3.01694915254237,NA,3.06521739130435,1,1,2.25,NA,NA,NA,14.4166666666667,NA,1.10526315789474,1.46875,1,76.5,48,"M","North Region","Lower Than A Level","0-10%","0-35",1,60,"N","Withdrawn",-148,157,-148,157
"417",564933,NA,NA,3.38095238095238,NA,3.50980392156863,2,1.5,6.5,1.8,1.33333333333333,NA,10.6875,NA,1.13333333333333,1.54205607476636,1.09090909090909,90.8571428571429,91.2,"M","East Anglian Region","A Level or Equivalent","30-40%","35-55",0,60,"N","Distinction",-70,NA,-70,NA
"418",565017,4.83333333333333,1,3.09737827715356,NA,4.70949720670391,1.77777777777778,2,8.80060422960725,10.2142857142857,1.75,1.4375,8.82291666666667,NA,1.36363636363636,2.31391585760518,1.93877551020408,81,74.8,"M","South Region","Lower Than A Level","80-90%","35-55",0,60,"N","Pass",-51,NA,-51,NA
"419",566823,NA,NA,2.35294117647059,NA,4.15384615384615,NA,NA,9,NA,NA,NA,14.5,NA,1,1.28571428571429,1,84,72,"M","London Region","A Level or Equivalent","10-20","0-35",1,60,"N","Fail",-140,NA,-140,NA
"420",568987,NA,NA,3.03225806451613,NA,4,1,NA,4.375,NA,NA,NA,NA,NA,1.17647058823529,1.93023255813953,4,NA,74.3333333333333,"F","South Region","A Level or Equivalent","10-20","0-35",1,90,"N","Fail",-150,NA,-150,NA
"421",568998,NA,NA,1.9047619047619,NA,3.07692307692308,1,NA,6.65217391304348,NA,1,NA,NA,NA,1.11111111111111,1.39130434782609,1,NA,66,"M","South Region","A Level or Equivalent","50-60%","0-35",1,60,"Y","Withdrawn",-134,114,-134,114
"422",569034,3.55555555555556,1,3.1037037037037,NA,7.73480662983425,1.5,1.33333333333333,7.55772994129159,3.78787878787879,1.69230769230769,1.06060606060606,9.34545454545455,NA,1.7536231884058,2.16624040920716,1.27397260273973,76.5714285714286,83.2,"F","North Western Region","Lower Than A Level","80-90%","35-55",0,60,"N","Pass",-49,NA,-49,NA
"423",569080,3,4,2.96111111111111,NA,4.11347517730496,1.25,1,6.2532981530343,2.7,1.11111111111111,1.22222222222222,6.51724137931035,NA,1.37037037037037,1.92763157894737,1.48648648648649,90.2857142857143,81.6,"M","London Region","A Level or Equivalent","10-20","35-55",0,90,"N","Pass",-137,NA,-137,NA
"424",569108,3,NA,2.94623655913978,NA,4.03973509933775,1.25,1.25,5.95203836930456,4.91666666666667,1.66666666666667,1.125,8.44444444444444,NA,1.09302325581395,1.75182481751825,1.5,93.4285714285714,88,"M","South East Region","A Level or Equivalent","70-80%","0-35",0,90,"Y","Distinction",-23,NA,-23,NA
"425",569876,6.25,2,2.53807106598985,NA,4.04819277108434,1.75,1.44444444444444,7.12994350282486,3.45,2.16666666666667,1.10714285714286,15.1196581196581,NA,1.22033898305085,1.87548638132296,1.10416666666667,93,77.8,"M","North Region","HE Qualification","","0-35",0,90,"N","Pass",-18,NA,-18,NA
"426",570004,NA,NA,2.5531914893617,NA,2.48936170212766,NA,NA,2.29166666666667,NA,NA,NA,10,NA,1.63461538461538,1.43548387096774,1,74.75,69.3333333333333,"M","East Anglian Region","Lower Than A Level","80-90%","0-35",1,60,"Y","Fail",-106,NA,-106,NA
"427",570213,2,1,2.28813559322034,NA,2.28846153846154,1,NA,8.79411764705882,2.75,1,1.3125,9.89189189189189,NA,1.4,1.59602649006623,1.29411764705882,66.5714285714286,53.6,"M","South Region","A Level or Equivalent","70-80%","35-55",1,60,"N","Fail",-28,NA,-28,NA
"428",570280,NA,NA,NA,NA,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,58.75,"M","Ireland","A Level or Equivalent","90-100%","0-35",1,120,"N","Fail",-29,NA,-29,NA
"429",570689,NA,NA,5.3,NA,3,NA,3,1.21428571428571,NA,NA,NA,7.83333333333333,NA,1.19354838709677,2.05882352941176,NA,67,72.6666666666667,"M","East Midlands Region","A Level or Equivalent","90-100%","0-35",1,60,"N","Fail",-113,NA,-113,NA
"430",571074,3.22222222222222,1,3.03061224489796,NA,5.61855670103093,1.2,1.45454545454545,6.76487252124646,2.86666666666667,1.375,1.19047619047619,6.50340136054422,NA,1.72972972972973,1.73046875,1.21951219512195,84.2857142857143,90.4,"F","South East Region","A Level or Equivalent","90-100%","35-55",0,120,"N","Distinction",-31,NA,-31,NA
"431",571950,NA,NA,2.17142857142857,NA,2.91304347826087,1,NA,5.11111111111111,4.4,NA,NA,10.25,NA,1.1,1.5,1,NA,64,"M","North Western Region","No Formal quals","0-10%","35-55",0,270,"N","Withdrawn",-92,38,-92,38
"432",572071,NA,NA,5.38461538461539,NA,5.66666666666667,1,NA,3,NA,1,NA,NA,NA,1.25,1.4375,1,NA,78,"M","East Midlands Region","Lower Than A Level","70-80%","0-35",1,60,"N","Fail",-102,NA,-102,NA
"433",572074,NA,NA,7.39130434782609,1,2.58823529411765,1,1.83333333333333,6.07954545454545,1,1,NA,36.0652173913044,NA,1.58823529411765,2.91071428571429,3,78.8571428571429,56.25,"F","South West Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass",-101,NA,-101,NA
"434",572213,NA,NA,3.24271844660194,NA,3.90588235294118,1.5,1.75,6.13903743315508,5.75,1,1.5,13.4390243902439,NA,1.04761904761905,1.63963963963964,1.13333333333333,78.7142857142857,85,"F","East Anglian Region","HE Qualification","90-100%","0-35",1,60,"N","Distinction",-124,NA,-124,NA
"435",572265,NA,NA,2,NA,1.83333333333333,1,NA,3.7,NA,NA,NA,NA,NA,1.16666666666667,1.5625,NA,NA,50,"M","London Region","A Level or Equivalent","30-40%","0-35",1,90,"N","Fail",-46,NA,-46,NA
"436",573007,NA,NA,2.22222222222222,NA,4.1,NA,NA,2.63157894736842,NA,NA,NA,NA,NA,3,1.89655172413793,NA,NA,72,"M","Ireland","Lower Than A Level","70-80%","0-35",1,90,"N","Withdrawn",-87,156,-87,156
"437",573583,NA,NA,2.64285714285714,NA,5.36,1,NA,7.4421768707483,1,NA,NA,13.1666666666667,NA,1.44,1.6013986013986,1.2,81.2857142857143,68.2,"M","Scotland","Lower Than A Level","30-40%","0-35",0,60,"N","Pass",-24,NA,-24,NA
"438",573697,NA,NA,2.91666666666667,NA,2.77083333333333,1,NA,2.58823529411765,1,NA,NA,2.33333333333333,NA,NA,1.37931034482759,NA,81,88,"F","South Region","HE Qualification","70-80%","0-35",1,60,"N","Withdrawn",-71,11,-71,11
"439",574527,2.75,1,2.21182266009852,NA,3.11111111111111,2.25,1.66666666666667,7.42116182572614,1.46428571428571,1,1.225,12.7777777777778,NA,1.33333333333333,1.56756756756757,1.18421052631579,56.7142857142857,60.2,"M","London Region","Lower Than A Level","20-30%","0-35",0,60,"Y","Fail",-80,NA,-80,NA
"440",574695,NA,NA,3.18181818181818,NA,4.42857142857143,1.33333333333333,NA,10.4583333333333,1,1,NA,18,NA,3.25,2.89285714285714,1.16666666666667,NA,62,"M","Scotland","Lower Than A Level","90-100%","35-55",1,120,"N","Withdrawn",-147,43,-147,43
"441",575069,1.66666666666667,2,1.91954022988506,NA,3.51162790697674,1,1.66666666666667,5.94222222222222,2,1,1.6,11.9577464788732,NA,1.75510204081633,1.68181818181818,1.52941176470588,68.1428571428571,73.2,"M","East Anglian Region","Lower Than A Level","50-60%","0-35",0,180,"N","Pass",-53,NA,-53,NA
"442",575112,NA,NA,2.74137931034483,NA,4.56470588235294,1,1,11.2,4.5,NA,NA,12.9268292682927,NA,1.11764705882353,1.63057324840764,1.5,82.8571428571429,84.6,"M","Yorkshire Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass",-74,NA,-74,NA
"443",575302,3,3,2.70945945945946,1,6.61702127659574,1.33333333333333,1,7.96264367816092,2.94444444444444,1.1,1.0952380952381,9.58571428571429,NA,1.07692307692308,2.23870967741935,1.18181818181818,93.2857142857143,84.2,"M","North Region","Lower Than A Level","20-30%","35-55",0,90,"N","Pass",-85,NA,-85,NA
"444",575685,NA,NA,2.65384615384615,2,3.1,1.25,NA,1.63333333333333,1.33333333333333,NA,NA,NA,NA,1.78571428571429,1.29032258064516,2,NA,38.3333333333333,"M","London Region","A Level or Equivalent","10-20","0-35",1,60,"N","Fail",-147,NA,-147,NA
"445",575710,NA,NA,4.40740740740741,NA,4.375,1.2,1,4.66666666666667,4,NA,NA,14.1764705882353,NA,1.8,1.4,1,58,NA,"M","North Western Region","HE Qualification","0-10%","0-35",0,120,"N","Withdrawn",-29,11,-29,11
"446",577032,NA,NA,2.30769230769231,NA,2.84722222222222,1.4,2,3.7375,1,1,1.5,6.35714285714286,NA,1,1.40579710144928,1,90,69.75,"M","South East Region","Lower Than A Level","50-60%","0-35",0,60,"Y","Fail",-109,NA,-109,NA
"447",577429,NA,2,3.02816901408451,NA,6.34883720930233,1,3,9.20168067226891,9.92307692307692,1.25,1.57142857142857,11.7586206896552,NA,1.19047619047619,3.01438848920863,1.0625,81.5,88,"M","Scotland","HE Qualification","80-90%","35-55",0,180,"N","Fail",-115,NA,-115,NA
"448",577533,1,NA,2.54901960784314,NA,3.49122807017544,NA,1.66666666666667,4.29213483146067,1.5,1,NA,11.5454545454545,NA,1.07692307692308,1.67164179104478,1.33333333333333,75.5714285714286,79,"M","East Midlands Region","A Level or Equivalent","30-40%","0-35",1,90,"N","Pass",-128,NA,-128,NA
"449",578152,NA,NA,1.82608695652174,NA,3.41964285714286,1,NA,4.05090909090909,NA,1,1,9.08433734939759,NA,1.11538461538462,1.47282608695652,1.31818181818182,85.4,69,"M","Wales","Lower Than A Level","90-100%","0-35",1,60,"N","Pass",-147,NA,-147,NA
"450",578495,NA,NA,3,NA,2.6,1,NA,2.96428571428571,NA,1,NA,NA,NA,1.14285714285714,1.32258064516129,1,NA,74,"M","South East Region","HE Qualification","60-70%","0-35",0,60,"N","Withdrawn",-14,79,-14,79
"451",578847,NA,NA,3.34020618556701,NA,3.55421686746988,1.75,1.5,4.82743362831858,5.14285714285714,1.25,1.25,19.8701298701299,NA,1.50819672131148,1.81679389312977,1.1875,83.1428571428571,84.8,"M","Ireland","A Level or Equivalent","90-100%","0-35",0,60,"Y","Distinction",-95,NA,-95,NA
"452",579221,NA,NA,4.57777777777778,NA,2.10714285714286,1.25,1,8.04255319148936,4.57142857142857,2,1.5,9.8421052631579,NA,1.375,1.83673469387755,1,91,97,"F","Scotland","Lower Than A Level","30-40%","0-35",0,60,"Y","Withdrawn",-101,170,-101,170
"453",579660,NA,NA,1.74193548387097,NA,3,1.33333333333333,1.16666666666667,3.22151898734177,7,1,1.5,17.2295081967213,NA,1.09090909090909,1.30081300813008,1.375,83.8571428571429,84.2,"M","London Region","Lower Than A Level","70-80%","0-35",0,60,"N","Pass",-41,NA,-41,NA
"454",579686,3,3,2.78723404255319,NA,3.44047619047619,1,NA,6.22344322344322,1.5,1.5,1,14.675,NA,1.3,1.42675159235669,1.10526315789474,73.7142857142857,75,"M","Wales","A Level or Equivalent","40-50%","0-35",0,90,"N","Pass",-85,NA,-85,NA
"455",580459,4,2,2.13636363636364,NA,4.39583333333333,1.16666666666667,1.5,5.5794701986755,1.52380952380952,1,1.07692307692308,6.75,NA,1.25806451612903,1.57978723404255,1.11111111111111,87,80.4,"M","North Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass",-135,NA,-135,NA
"456",580834,5.07142857142857,2.5,3.51071428571429,10.4285714285714,6.69182389937107,1.33333333333333,1,8.89213483146067,2.47619047619048,1,1.12820512820513,7.95575221238938,NA,1.48936170212766,2.13245033112583,1.25806451612903,92.7142857142857,89.2,"M","East Anglian Region","Lower Than A Level","50-60%","35-55",0,60,"N","Distinction",-123,NA,-123,NA
"457",580845,1,NA,2.20454545454545,NA,3.65263157894737,1,6,5.40723981900453,3.33333333333333,1,1,9.91011235955056,NA,1.09090909090909,1.82775119617225,1.05882352941176,82.4285714285714,78.8,"M","Scotland","HE Qualification","30-40%","0-35",0,120,"N","Pass",-115,NA,-115,NA
"458",580926,NA,NA,1.2,NA,3.58333333333333,NA,NA,3.95918367346939,1,1,NA,1,NA,1.08333333333333,1.46666666666667,2,NA,52.6666666666667,"M","North Western Region","Lower Than A Level","30-40%","0-35",2,120,"Y","Fail",-25,NA,-25,NA
"459",581219,NA,NA,1.5,NA,4.46153846153846,NA,NA,7.89285714285714,NA,NA,NA,6.33333333333333,NA,1,1.5625,1,NA,46,"M","North Western Region","Lower Than A Level","80-90%","0-35",1,60,"N","Fail",-65,NA,-65,NA
"460",581253,5.14285714285714,1,1.69705882352941,NA,4.32919254658385,1,2,7.84415584415584,1.95454545454545,1,1.33333333333333,6.92021276595745,NA,1.18518518518519,1.24584717607973,1.07142857142857,61.7142857142857,47.6,"M","West Midlands Region","Lower Than A Level","50-60%","35-55",1,120,"N","Pass",-38,NA,-38,NA
"461",581659,2.84615384615385,2,2.88421052631579,NA,9.11016949152542,1.6,2,6.34351145038168,1.92307692307692,1.14285714285714,1.10869565217391,5.43478260869565,NA,1.21621621621622,2.14864864864865,1.32432432432432,93.7142857142857,85.6,"F","South Region","Lower Than A Level","10-20","0-35",0,60,"N","Distinction",-155,NA,-155,NA
"462",581779,NA,NA,2.05882352941176,NA,2.70786516853933,1.5,NA,6.55752212389381,2,1.5,NA,9.41111111111111,NA,2.28571428571429,1.76536312849162,1.35714285714286,80,79.4,"F","Scotland","A Level or Equivalent","40-50%","0-35",0,60,"N","Pass",-115,NA,-115,NA
"463",582034,NA,NA,2.6551724137931,NA,3.25925925925926,1.5,NA,7.48235294117647,6.77777777777778,NA,1.16666666666667,11.7272727272727,NA,1.64285714285714,1.73529411764706,2.11111111111111,57,63,"M","Yorkshire Region","Lower Than A Level","60-70%","0-35",0,60,"N","Withdrawn",-23,135,-23,135
"464",582117,6,NA,2.19858156028369,NA,2.09333333333333,1,NA,4.46428571428571,1.85714285714286,1,1.5,14.0576923076923,NA,1.2,1.40540540540541,1.07692307692308,80.2857142857143,83.8,"M","South West Region","Lower Than A Level","30-40%","0-35",0,60,"N","Pass",-32,NA,-32,NA
"465",582266,NA,NA,1.69565217391304,NA,3.94285714285714,1,NA,4.64444444444444,4,1,1.5,10.1875,NA,1.28571428571429,2.01515151515152,1,46,30.5,"M","South West Region","Lower Than A Level","30-40%","0-35",0,150,"N","Fail",-135,NA,-135,NA
"466",582332,4,NA,2.61616161616162,6.5,4.28333333333333,1,1,8.77672955974843,2.9,1.27272727272727,1.19047619047619,5.79761904761905,NA,1.4,1.47641509433962,1.2,97.7142857142857,92.6,"M","Scotland","Post Graduate Qualification","60-70%","35-55",0,60,"N","Distinction",-50,NA,-50,NA
